no;tanggal_registrasi;judul;pengarang;penerbit;tahun_terbit;jenis_sumber;keterangan;nomor_induk;
687;07/08/2025;Ayo bermain;Meethil Momaya;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024687;
688;07/08/2025;Aku bisa membuat sesuatu;Mini Shrinivasan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024688;
689;07/08/2025;Laba-laba, oh, laba-laba;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024689;
690;07/08/2025;Kancing siapa ini?;Paul Kennedy;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024690;
691;07/08/2025;Semut-semut yang sibuk;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024691;
692;07/08/2025;Banyak suara!;Lubaina Bandukwala;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024692;
693;07/08/2025;Di kolong tempat tidur;Anupa Lal;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024693;
694;07/08/2025;Di mana Aldo?;Melissa Fagan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024694;
695;07/08/2025;Buku pertamaku tentang buah-buahan dan sayuran;Poorva Harihar Shingre;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024695;
696;07/08/2025;Aku dan kakak perempuanku;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024696;
697;07/08/2025;Si pria jangkung;Cornelius Wambi Gurule;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024697;
698;07/08/2025;Dua pengecat kecil;Cheryl Rao;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024698;
699;07/08/2025;Pelukan-pelukan di lingkungan sekitar;Milly Brouard;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024699;
700;07/08/2025;Bana dan gelembung-gelembung sabun;Sorit Gupto;badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024700;
701;07/08/2025;Bulan dan topi;Rohini Nilekani;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024701;
702;07/08/2025;Hari Pertama Sekolah;Rehema Egbert;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024702;
703;07/08/2025;Sahabat merpati;Hello English;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024703;
704;07/08/2025;Seringan bulu;Nagappan Subramanian;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024704;
705;07/08/2025;Pemimpin babun;Bonsamo Miesso, Elizabeth Laird;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024705;
706;07/08/2025;Aisyah menghentikan kebiasaan buruknya;Geetha Ravi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024706;
707;07/08/2025;Ayo, kenali indra kita!;Carole Bloch;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024707;
708;07/08/2025;Mari kita bermain;Meethil Momaya;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024708;
709;07/08/2025;Siapa dia?;Ann Roberts;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024709;
710;07/08/2025;Siapa yang Memakan Semuanya? ;Sejal Mehta;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024710;
711;07/08/2025;Cara yang berlainan;Radha Rangarajan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024711;
712;07/08/2025;Serangga yang menakjubkan: buku menghitung;Sheena Deviah;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024712;
713;07/08/2025;Teman-temanku;Rukmini Banerji;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024713;
714;07/08/2025;Siapakah sahabat kami?;Jade Mathieson;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024714;
715;07/08/2025;Ayo, kita mengenal pancandra!;Carole Bloch;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024715;
716;07/08/2025;Apakah ada yang sama seperti aku?;Fred Strydom;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024716;
717;07/08/2025;Siapa teman kita?;Jade Mathieson;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024717;
718;07/08/2025;Cheeku juga;Anupa Lal;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024718;
719;07/08/2025;Bukuku yang pertama tentang bunga;Pia Meenakshi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024719;
720;07/08/2025;Sut... Simmi sedang mendengar ;Aparna Kapur;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024720;
721;07/08/2025;Bima si tukang tidur;Kiran Kasturia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024721;
722;07/08/2025;Kucing-kucing liar;Sejal Mehta;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024722;
723;07/08/2025;Burung Perkutut;All Children Reading Cambodia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024723;
724;07/08/2025;Srek, srek, srek!;Dawa Lahmu Yolmo;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024724;
725;07/08/2025;Bagaimana jika;Hari Kumar Nair;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024725;
726;07/08/2025;Siapa yang lebih cepat?;Shilpi Pradhan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024726;
727;07/08/2025;Rumahku;Rukmini Banerji;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024727;
728;07/08/2025;Guruku;Hlengiwe Zondi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024728;
729;07/08/2025;Gagan bersua Kamal;Shantdas Manandhar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024729;
730;07/08/2025;Bau yang manis!;Meera Hadap;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024730;
731;07/08/2025;Kelinci dan kura-kura;An Igyeong;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024731;
732;07/08/2025;Kucing liar;Sejal Mehta;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024732;
733;07/08/2025;Gadbag das: tidak ada air lagi untukmu;Jayanto Banerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024733;
734;07/08/2025;Bukan aku, Bu!;Lesley Beake;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024734;
735;07/08/2025;Untuk Apa Benda ini? ;Bhavini;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024735;
736;07/08/2025;Piknik;Amar Goswarni;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024736;
737;07/08/2025;Sapi bertanduk satu;Khotatso Ranoosi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024737;
738;07/08/2025;Dunia buku;Dropti Sharma;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024738;
739;07/08/2025;Bunty dan Bubbly;Sorit Gupto;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024739;
740;07/08/2025;Mari, terbang bersama!;All Children Reading Cambodia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024740;
741;07/08/2025;Masih kecil atau sudah besar;Mukesh Malviya;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024741;
742;07/08/2025;Kamu! ya, kamu!;Sam Wilson;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024742;
743;07/08/2025;Kawanan sayur mayur;Shahid Anwar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024743;
744;07/08/2025;Foto pertama keluarga;Edem Torkornoo;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024744;
745;07/08/2025;Pelangi singgah di desa;Ursula Nafula;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024745;
746;07/08/2025;Si lurus dan si ikal;Radha HS;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024746;
747;07/08/2025;Bagaimana kodok mendapatkan kulitnya;Alice Mulwa;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024747;
748;07/08/2025;Ajari aku!;Madhav Chavan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024748;
749;07/08/2025;Apa kegunaan benda - benda ini;Bhavini;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024749;
750;07/08/2025;Siapa anak kecil itu;Natalie Hinrichsen;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024750;
751;07/08/2025;Kupu-Kupu putih;Khairul Babui;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024751;
752;07/08/2025;Kucing bersih;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024752;
753;07/08/2025;Ketujuh warna pelangi;Caren Echesa;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024753;
754;07/08/2025;Aku dan Kakak;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024754;
755;07/08/2025;Fati dan pohon madu;Osu Library Fund;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024755;
756;07/08/2025;Burung-burung Bounthy yang bernyanyi;Sinthanou Sidavone;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024756;
757;07/08/2025;Maharaja singa sakit gigi;Sanjiv Jaiswal;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024757;
758;07/08/2025;Raja yang Gemuk & Anjing yang Kurus;Parismita;Badan Pengembangan dan Pembinaan Bahasa;2024;Hadiah;Perpustakaan Nasional;2024758;
759;07/08/2025;Nani dan Bona;Komar Rien Komar Cheh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024759;
760;07/08/2025;Robot milik Tony;Vybhav Jitesh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024760;
761;07/08/2025; Lubang yang menakurkan;Chanchal Sharma;badan Pengembangan dan Pembinaan Bahasa;2024;Hadiah;Perpustakaan Nasional;2024761;
762;07/08/2025;Mari mengenal warna;Dheshna Magesh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024762;
763;07/08/2025;Berjalan-jalan di Taman;Komar Rien Komar Cheh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024763;
764;07/08/2025;Bayi gajah belajar minum;Shahid Anwar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024764;
765;07/08/2025;Hari ini aku ingin menjadi;Varsha Seshan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024765;
766;07/08/2025;Serigala peniru dan keluarga kambing;Minjung Yoo;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024766;
767;07/08/2025;Kucing yang memakan kheer;Dropti Sharma;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024767;
768;07/08/2025;Burung biru;Eunsook Kang;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024768;
769;07/08/2025;Bisa dan tidak bisa;Radha HS ;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024769;
770;07/08/2025;Aku bisa atau tidak bisa;Radha HS;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024770;
771;07/08/2025;Keluarga Simpson mengalahkan harimau;Jeongmi Shim;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024771;
772;07/08/2025;Bernyanyilah untukku;Nicole Levin;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024772;
773;07/08/2025;Emma membuat kue kering;Julia Shipman;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024773;
774;07/08/2025;Kena kau, sekarang;Manohar Chamoli;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024774;
775;07/08/2025;Kekhawatiran Kakek;Dropti Sharma;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024775;
776;07/08/2025;Kekuatan ajaib Chiu;Shrujana Shridar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024776;
777;07/08/2025;Semuanya Campur Aduk;Neha Singh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024777;
778;07/08/2025;Chunu dan Munu: jagungnya lezat!;Shantdas Manandhar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024778;
779;07/08/2025;Suma;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024779;
780;07/08/2025;Melewati hari di Taman Ria;Syamphay Fengsavanh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024780;
781;07/08/2025;Pelangi datang berkunjung;Ursula Nafula;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024781;
782;07/08/2025;Kecelakaan yang serius;Clare Verbeek;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024782;
783;07/08/2025;Kebunku;Renuka Thapa;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024783;
784;07/08/2025;Rengga untuk sang raja hutan;Amar Goswami;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024784;
785;07/08/2025;Layang-layang merah;Jeyanthi Manokaran;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024785;
786;07/08/2025;Gajah di dalam kamar;Sam Wilson;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024786;
787;07/08/2025;Tut-tut-tut;Vinita Krishna;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024787;
788;07/08/2025;Tongkat untuk Rori;Esti Asmalia;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024788;
789;07/08/2025;Bermain sapintrong, yuk!;Ina Inong;Badan Pengembangan dan Pembinaan Bahasa;2023;Hadiah;Perpustakaan Nasional;2024789;
790;07/08/2025;Satu, dua, tiga, tarik!;Widya Ross;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024790;
791;07/08/2025;Tut! Tut! Loko si Super Kluthuk!;Astrid Prasetya;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024791;
792;07/08/2025;Warna-warni Eja;Yunita Candra Sari;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024792;
793;07/08/2025;Teman baik;Yuniar Khairani;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024793;
794;07/08/2025;Kaki emas;Ina Inong;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024794;
795;07/08/2025;Batu apa itu?;Erminawati;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024795;
796;07/08/2025;Hari Sabtu di pasar Wulandari;Tuti Adhayatti ;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024796;
797;07/08/2025;Ada apa di balik hutan?;Felicia Siantidewi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024797;
798;07/08/2025;Misi Kirana dan pasukan pramuka;Tria Ayu K. ;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024798;
799;07/08/2025;Tempel saja;Ary Nilandari;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2022;Hadiah;Perpustakaan Nasional;2024799;
800;07/08/2025;Bukan kalah atau menang;Efitri Widyatuti;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi;2023;Hadiah;Perpustakaan Nasional;2024800;
801;07/08/2025;Tari si bunga matahari;Yersita;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024801;
802;07/08/2025;Bayi Bibi Asih;Madhuri Purandare;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024802;
803;07/08/2025;Bersama kucing;Backy He;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024803;
804;07/08/2025;Pergi ke pasar;Meera Tendolkar;Badan Pengembangan dan Pembinaan Bahasa;2024;Hadiah;Perpustakaan Nasional;2024804;
805;07/08/2025;Anan si pendengki;Ghanian Folktale;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024805;
806;07/08/2025;Keberuntungan di Pihak Kita;Dammika Withanaarachchi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024806;
807;07/08/2025;Pelukis yang Istimewa;Durong Ngoc Tu Quynh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024807;
808;07/08/2025;Aku Sudah Besar!;Hello English;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024808;
809;07/08/2025;Arum pergi ke pasar;Anitha Selvanathan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024809;
810;07/08/2025;Aku ingin kue;Anika Rajput;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024810;
811;07/08/2025;Saat singa lapar bertemu seekor anak anjing;Hong Vannsothy;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024811;
812;07/08/2025;Anita mengunjungi pelangi;Arnav Kumar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024812;
813;07/08/2025;Ini semua salah si kucing;Anushka Ravishankar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024813;
814;07/08/2025;Julurkan lidahmu! blblblb!;Praba Ram;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024814;
815;07/08/2025;Nina terbalik;Emma Hearne;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024815;
816;07/08/2025;Lima Sekawan Kendaraan;The Asia Foundation;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024816;
817;07/08/2025;Parade orang-orangan sawah;Shamim Padamsee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024817;
818;07/08/2025;Paman Som;Komar Rien Komar Cheh;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024818;
819;07/08/2025;Bermain menggambar;Anitha Murthy;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024819;
820;07/08/2025;Petualangan gum-gum yang menyenangkan;Aparna Kapur;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024820;
821;07/08/2025;Keseharian Kucing;CeCe Yates;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024821;
822;07/08/2025;Para Arkeolog cilik;Sididart Shivan Venugopal;badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024822;
823;07/08/2025;Gagak yang murah hati;Venkatramana Gowda;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024823;
824;07/08/2025;Gadis Bernama Cheeku;Lovleen Misra;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024824;
825;07/08/2025;Hari pertama Dilan masuk sekolah;Angelika Heuer;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024825;
826;07/08/2025;Hari pertamaku di sekolah;Rehema Egbert;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024826;
827;07/08/2025;Mona naik kereta;Anitha Selvanathan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024827;
828;07/08/2025;Dari Pilar Hingga Istana;Amrita Dasgupta, VIttesh Kalambi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024828;
829;07/08/2025;Kokokan ayam jago;Ashish Kumar Trivedi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024829;
830;07/08/2025;Teman berbulu;Jacqui L'Ange;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024830;
831;07/08/2025;Sebuah berkah atau sebuah bencana?;Alfred Esinyen;Badan Pengembangan  dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024831;
832;07/08/2025;Tamasya ke dunia manusia;Aru;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024832;
833;07/08/2025;Senzo dan Sang Matahari;Sarah McGregor;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024833;
834;07/08/2025;Berjalan-jalan bersama mama;Chisanga Mukuka;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024834;
835;07/08/2025;Kucing liar berkeliaran!;Sejal Mehta;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024835;
836;07/08/2025;Aku sayang ibuku;Fongsamay Phommaxay;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024836;
837;07/08/2025;Keempat temanku;Hlengwe Zondi;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024837;
838;07/08/2025;Tomi dan Tingu;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024838;
839;07/08/2025;Balap mobil;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024839;
840;07/08/2025;Ayo senyum;Sanjiv Jaiswal 'Sanjay';Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024840;
841;07/08/2025;Ocehan bayi;Katherine Graham;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024841;
842;07/08/2025;Petani cilik;Aryansh Dhume;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024842;
843;07/08/2025;Banu dan kentang;Vinita Krishna;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024843;
844;07/08/2025;Satya, awas!;Yamini Vijayan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024844;
845;07/08/2025;Oh, hujan datanglah!;Fiske Serah Nyirongo;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024845;
846;07/08/2025;Yang paling bagus;Melissa Fagan;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024846;
847;07/08/2025;Yang telah kupelajari;All Children Reading Cambodia;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024847;
848;07/08/2025;Ikan ini miliki! bukan, milikku!;Suraj J Menon;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024848;
849;07/08/2025;Ikanku! bukan, ikanku!;Suraj J Menon;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024849;
850;07/08/2025;Ulat sutra;Clare Verbeek;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024850;
851;07/08/2025;Anak kucing baru;Ritah Katetemera;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024851;
852;07/08/2025;Apa yang kau temukan di dapurku?;Gia Saigal;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024852;
853;07/08/2025;Apa yang diam-diam direncanakan Ameena?;Roopa Banerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024853;
854;07/08/2025;Bagaimana perasaanmu?;Deepthi Damodar;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024854;
855;07/08/2025;Semut yang perkasa!;Kanchan Bannerjee;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024855;
856;07/08/2025;Laki-laki yang sangat tinggi;Cornelius Wambi Gulere;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024856;
857;07/08/2025;Nin ingin mengenakan seragam;Bounhome Khensonema;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024857;
858;07/08/2025;Ibu, bagaimana cara membuat Ghee?;Sandhya Taksalev;Badan Pengembangan dan Pembinaan Bahasa;2022;Hadiah;Perpustakaan Nasional;2024858;
